iter	Passed	Remaining
6587	176720	91525
6588	176745	91498
6589	176770	91470
6590	176794	91441
6591	176818	91413
6592	176843	91385
6593	176869	91358
6594	176895	91331
6595	176920	91303
6596	176944	91275
6597	176969	91247
6598	176993	91219
6599	177029	91196
6600	177052	91168
6601	177076	91140
6602	177099	91111
6603	177123	91083
6604	177150	91056
6605	177173	91027
6606	177201	91001
6607	177224	90972
6608	177249	90944
6609	177272	90915
6610	177299	90888
6611	177322	90860
6612	177349	90833
6613	177379	90808
6614	177404	90780
6615	177430	90753
6616	177456	90726
6617	177486	90700
6618	177510	90672
6619	177542	90648
6620	177576	90625
6621	177612	90603
6622	177643	90578
6623	177674	90553
6624	177706	90529
6625	177741	90506
6626	177772	90482
6627	177806	90459
6628	177837	90434
6629	177863	90407
6630	177895	90382
6631	177923	90356
6632	177953	90331
6633	177983	90306
6634	178018	90283
6635	178053	90261
6636	178082	90235
6637	178114	90210
6638	178143	90185
6639	178173	90160
6640	178200	90133
6641	178227	90106
6642	178255	90080
6643	178277	90051
6644	178303	90023
6645	178333	89998
6646	178368	89975
6647	178400	89951
6648	178426	89924
6649	178452	89897
6650	178480	89870
6651	178510	89845
6652	178541	89820
6653	178571	89795
6654	178602	89770
6655	178634	89746
6656	178666	89722
6657	178698	89698
6658	178729	89673
6659	178761	89649
6660	178788	89622
6661	178816	89596
6662	178844	89569
6663	178869	89542
6664	178898	89516
6665	178926	89490
6666	178954	89463
6667	178983	89438
6668	179013	89412
6669	179042	89387
6670	179069	89360
6671	179099	89334
6672	179137	89313
6673	179170	89290
6674	179206	89267
6675	179244	89246
6676	179283	89225
6677	179332	89209
6678	179377	89191
6679	179422	89173
6680	179465	89155
6681	179504	89134
6682	179547	89115
6683	179586	89094
6684	179625	89073
6685	179678	89059
6686	179732	89046
6687	179782	89031
6688	179826	89012
6689	179864	88991
6690	179905	88971
6691	179943	88950
6692	179977	88926
6693	180012	88903
6694	180043	88878
6695	180075	88854
6696	180106	88829
6697	180136	88804
6698	180164	88777
6699	180197	88754
6700	180227	88728
6701	180256	88702
6702	180283	88676
6703	180311	88649
6704	180339	88623
6705	180369	88597
6706	180400	88572
6707	180428	88546
6708	180459	88521
6709	180488	88495
6710	180513	88468
6711	180541	88441
6712	180570	88415
6713	180594	88387
6714	180622	88360
6715	180647	88333
6716	180671	88304
6717	180697	88277
6718	180722	88249
6719	180749	88222
6720	180774	88195
6721	180800	88167
6722	180824	88139
6723	180848	88111
6724	180873	88083
6725	180899	88056
6726	180922	88027
6727	180948	87999
6728	180975	87972
6729	180998	87944
6730	181024	87916
6731	181047	87888
6732	181072	87860
6733	181095	87831
6734	181122	87804
6735	181145	87775
6736	181169	87747
6737	181196	87720
6738	181218	87691
6739	181243	87663
6740	181267	87635
6741	181291	87607
6742	181316	87579
6743	181342	87551
6744	181365	87523
6745	181388	87494
6746	181412	87466
6747	181435	87437
6748	181459	87409
6749	181483	87380
6750	181506	87351
6751	181530	87324
6752	181556	87296
6753	181580	87268
6754	181604	87240
6755	181628	87211
6756	181652	87183
6757	181675	87154
6758	181696	87125
6759	181721	87097
6760	181741	87067
6761	181766	87039
6762	181789	87010
6763	181813	86982
6764	181836	86953
6765	181859	86924
6766	181882	86896
6767	181903	86866
6768	181923	86836
6769	181948	86808
6770	181973	86780
6771	181996	86752
6772	182018	86722
6773	182044	86695
6774	182065	86665
6775	182087	86636
6776	182112	86608
6777	182135	86580
6778	182160	86552
6779	182185	86524
6780	182210	86496
6781	182234	86468
6782	182261	86441
6783	182287	86414
6784	182312	86386
6785	182334	86357
6786	182360	86330
6787	182385	86302
6788	182408	86274
6789	182435	86247
6790	182459	86219
6791	182482	86190
6792	182506	86161
6793	182532	86134
6794	182556	86106
6795	182585	86080
6796	182605	86050
6797	182638	86026
6798	182665	85999
6799	182688	85971
6800	182714	85943
6801	182745	85918
6802	182770	85891
6803	182798	85864
6804	182827	85838
6805	182856	85813
6806	182883	85786
6807	182912	85760
6808	182940	85733
6809	182973	85709
6810	183004	85685
6811	183038	85661
6812	183071	85637
6813	183104	85613
6814	183138	85589
6815	183164	85562
6816	183192	85536
6817	183221	85510
6818	183251	85485
6819	183280	85459
6820	183310	85433
6821	183340	85408
6822	183371	85383
6823	183400	85357
6824	183431	85332
6825	183458	85305
6826	183490	85281
6827	183519	85255
6828	183546	85228
6829	183574	85202
6830	183603	85176
6831	183633	85150
6832	183661	85124
6833	183688	85097
6834	183716	85071
6835	183742	85044
6836	183775	85020
6837	183803	84993
6838	183833	84968
6839	183862	84942
6840	183894	84917
6841	183920	84890
6842	183947	84863
6843	183974	84837
6844	184006	84812
6845	184032	84784
6846	184061	84759
6847	184082	84729
6848	184105	84700
6849	184133	84674
6850	184162	84648
6851	184190	84622
6852	184215	84594
6853	184244	84568
6854	184273	84542
6855	184300	84516
6856	184330	84490
6857	184358	84463
6858	184387	84437
6859	184414	84411
6860	184442	84384
6861	184469	84358
6862	184497	84331
6863	184524	84304
6864	184551	84277
6865	184575	84249
6866	184600	84222
6867	184624	84193
6868	184652	84167
6869	184678	84140
6870	184701	84111
6871	184728	84084
6872	184756	84058
6873	184785	84032
6874	184810	84004
6875	184833	83976
6876	184860	83949
6877	184885	83921
6878	184912	83894
6879	184938	83867
6880	184964	83840
6881	184990	83813
6882	185016	83785
6883	185043	83758
6884	185070	83731
6885	185096	83704
6886	185119	83676
6887	185146	83649
6888	185175	83623
6889	185201	83595
6890	185230	83569
6891	185259	83544
6892	185289	83518
6893	185318	83492
6894	185347	83466
6895	185371	83438
6896	185396	83410
6897	185420	83382
6898	185442	83353
6899	185469	83326
6900	185490	83297
6901	185514	83269
6902	185543	83243
6903	185572	83217
6904	185599	83190
6905	185627	83164
6906	185652	83136
6907	185677	83108
6908	185705	83082
6909	185731	83054
6910	185757	83027
6911	185785	83001
6912	185813	82974
6913	185840	82948
6914	185865	82920
6915	185893	82894
6916	185923	82868
6917	185950	82841
6918	185977	82815
6919	186004	82787
6920	186029	82760
6921	186052	82731
6922	186078	82704
6923	186104	82677
6924	186130	82650
6925	186155	82622
6926	186181	82595
6927	186207	82567
6928	186231	82539
6929	186257	82512
6930	186286	82486
6931	186311	82458
6932	186336	82430
6933	186364	82404
6934	186390	82377
6935	186414	82349
6936	186439	82321
6937	186465	82294
6938	186490	82266
6939	186517	82239
6940	186545	82213
6941	186573	82186
6942	186598	82159
6943	186622	82130
6944	186649	82104
6945	186677	82078
6946	186706	82051
6947	186734	82025
6948	186759	81997
6949	186786	81970
6950	186815	81944
6951	186837	81916
6952	186862	81888
6953	186889	81861
6954	186916	81834
6955	186942	81807
6956	186971	81781
6957	186997	81754
6958	187023	81726
6959	187049	81699
6960	187075	81672
6961	187102	81645
6962	187127	81617
6963	187153	81590
6964	187177	81562
6965	187203	81535
6966	187233	81509
6967	187261	81483
6968	187286	81455
6969	187315	81429
6970	187346	81404
6971	187377	81379
6972	187406	81353
6973	187436	81328
6974	187470	81304
6975	187510	81283
6976	187543	81259
6977	187577	81235
6978	187612	81211
6979	187647	81188
6980	187678	81163
6981	187705	81136
6982	187736	81111
6983	187767	81086
6984	187798	81060
6985	187832	81037
6986	187866	81013
6987	187897	80988
6988	187927	80962
6989	187957	80937
6990	187988	80912
6991	188019	80887
6992	188048	80861
6993	188078	80835
6994	188111	80811
6995	188138	80784
6996	188167	80758
6997	188203	80735
6998	188247	80716
6999	188301	80700
7000	188346	80681
7001	188380	80657
7002	188415	80634
7003	188460	80615
7004	188497	80592
7005	188536	80570
7006	188572	80547
7007	188611	80525
7008	188645	80501
7009	188675	80476
7010	188712	80453
7011	188750	80431
7012	188784	80407
7013	188814	80381
7014	188847	80357
7015	188876	80331
7016	188902	80304
7017	188928	80277
7018	188958	80251
7019	188985	80224
7020	189305	80321
7021	189577	80399
7022	189654	80393
7023	189720	80382
7024	189797	80376
7025	189878	80372
7026	189927	80354
7027	189957	80329
7028	189998	80308
7029	190035	80285
7030	190072	80262
7031	190106	80238
7032	190141	80214
7033	190179	80192
7034	190215	80168
7035	190251	80145
7036	190283	80120
7037	190318	80097
7038	190361	80076
7039	190398	80053
7040	190438	80032
7041	190471	80007
7042	190506	79983
7043	190542	79960
7044	190577	79937
7045	190615	79914
7046	190651	79891
7047	190687	79867
7048	190724	79845
7049	190766	79824
7050	190800	79800
7051	190836	79776
7052	190869	79752
7053	190903	79728
7054	190939	79704
7055	190967	79678
7056	190993	79650
7057	191023	79624
7058	191057	79600
7059	191087	79574
7060	191119	79549
7061	191147	79523
7062	191181	79498
7063	191215	79474
7064	191246	79449
7065	191280	79424
7066	191312	79400
7067	191342	79374
7068	191371	79347
7069	191399	79321
7070	191425	79293
7071	191452	79266
7072	191487	79242
7073	191518	79217
7074	191548	79191
7075	191579	79166
7076	191611	79140
7077	191638	79113
7078	191674	79090
7079	191708	79066
7080	191739	79040
7081	191769	79014
7082	191800	78989
7083	191828	78962
7084	191858	78936
7085	191888	78911
7086	191917	78884
7087	191950	78859
7088	191977	78832
7089	192007	78806
7090	192037	78781
7091	192066	78754
7092	192094	78728
7093	192118	78699
7094	192143	78671
7095	192172	78645
7096	192200	78619
7097	192229	78592
7098	192260	78566
7099	192294	78542
7100	192323	78516
7101	192354	78491
7102	192389	78467
7103	192420	78441
7104	192450	78415
7105	192480	78389
7106	192506	78362
7107	192532	78335
7108	192559	78307
7109	192584	78279
7110	192612	78253
7111	192644	78227
7112	192671	78200
7113	192698	78173
7114	192729	78148
7115	192757	78121
7116	192789	78096
7117	192815	78068
7118	192846	78043
7119	192877	78017
7120	192907	77991
7121	192935	77965
7122	192962	77938
7123	192993	77912
7124	193021	77885
7125	193052	77860
7126	193083	77834
7127	193113	77808
7128	193140	77781
7129	193169	77755
7130	193195	77727
7131	193221	77700
7132	193249	77673
7133	193276	77646
7134	193304	77619
7135	193332	77592
7136	193356	77564
7137	193382	77537
7138	193408	77509
7139	193433	77481
7140	193457	77453
7141	193484	77426
7142	193511	77399
7143	193536	77371
7144	193562	77343
7145	193591	77317
7146	193619	77290
7147	193650	77265
7148	193676	77237
7149	193706	77211
7150	193735	77185
7151	193761	77157
7152	193786	77129
7153	193816	77103
7154	193848	77078
7155	193874	77051
7156	193903	77024
7157	193932	76998
7158	193958	76971
7159	193986	76944
7160	194018	76919
7161	194052	76894
7162	194087	76870
7163	194116	76844
7164	194149	76819
7165	194179	76793
7166	194208	76767
7167	194241	76742
7168	194273	76717
7169	194305	76692
7170	194339	76668
7171	194369	76642
7172	194396	76614
7173	194430	76590
7174	194463	76565
7175	194492	76539
7176	194527	76515
7177	194559	76490
7178	194595	76466
7179	194624	76440
7180	194656	76415
7181	194688	76389
7182	194719	76364
7183	194753	76340
7184	194787	76315
7185	194815	76288
7186	194846	76263
7187	194876	76237
7188	194904	76210
7189	194936	76185
7190	194970	76160
7191	195001	76135
7192	195032	76109
7193	195064	76084
7194	195093	76058
7195	195123	76032
7196	195154	76006
7197	195186	75980
7198	195227	75959
7199	195268	75937
7200	195305	75914
7201	195338	75889
7202	195377	75867
7203	195417	75844
7204	195444	75817
7205	195485	75796
7206	195603	75804
7207	195682	75797
7208	195760	75789
7209	195795	75765
7210	195832	75742
7211	195868	75718
7212	195900	75693
7213	195932	75667
7214	195971	75645
7215	196022	75627
7216	196085	75613
7217	196136	75596
7218	196196	75581
7219	196246	75563
7220	196281	75539
7221	196322	75517
7222	196368	75497
7223	196413	75476
7224	196448	75452
7225	196482	75427
7226	196516	75403
7227	196549	75378
7228	196580	75352
7229	196613	75327
7230	196643	75301
7231	196669	75273
7232	196695	75246
7233	196727	75221
7234	196760	75195
7235	196793	75170
7236	196825	75145
7237	196853	75118
7238	196882	75092
7239	196908	75064
7240	196936	75037
7241	196966	75011
7242	196997	74985
7243	197030	74960
7244	197058	74933
7245	197086	74906
7246	197114	74880
7247	197147	74855
7248	197182	74830
7249	197212	74804
7250	197242	74778
7251	197271	74752
7252	197304	74727
7253	197331	74699
7254	197357	74672
7255	197384	74644
7256	197411	74617
7257	197440	74591
7258	197466	74563
7259	197497	74537
7260	197524	74510
7261	197549	74482
7262	197577	74455
7263	197601	74426
7264	197628	74399
7265	197652	74371
7266	197679	74344
7267	197710	74318
7268	197739	74291
7269	197767	74264
7270	197797	74238
7271	197827	74212
7272	197853	74185
7273	197880	74157
7274	197909	74131
7275	197936	74103
7276	197967	74078
7277	197994	74050
7278	198024	74024
7279	198050	73996
7280	198079	73970
7281	198104	73942
7282	198132	73915
7283	198162	73889
7284	198191	73862
7285	198220	73836
7286	198244	73807
7287	198273	73781
7288	198302	73754
7289	198330	73727
7290	198357	73700
7291	198382	73672
7292	198411	73645
7293	198437	73618
7294	198463	73590
7295	198490	73563
7296	198517	73536
7297	198546	73509
7298	198568	73480
7299	198589	73451
7300	198617	73423
7301	198641	73395
7302	198672	73369
7303	198699	73342
7304	198726	73315
7305	198751	73287
7306	198779	73260
7307	198811	73234
7308	198837	73207
7309	198864	73180
7310	198892	73153
7311	198921	73126
7312	198952	73100
7313	198985	73075
7314	199011	73047
7315	199042	73022
7316	199071	72995
7317	199101	72969
7318	199130	72942
7319	199160	72916
7320	199185	72888
7321	199212	72861
7322	199237	72833
7323	199264	72805
7324	199295	72780
7325	199320	72752
7326	199345	72724
7327	199374	72697
7328	199401	72670
7329	199428	72643
7330	199458	72616
7331	199484	72589
7332	199508	72560
7333	199534	72533
7334	199561	72505
7335	199586	72477
7336	199613	72450
7337	199636	72421
7338	199661	72394
7339	199687	72366
7340	199711	72338
7341	199735	72309
7342	199762	72282
7343	199785	72253
7344	199810	72225
7345	199832	72196
7346	199856	72168
7347	199881	72139
7348	199906	72111
7349	199929	72083
7350	199954	72055
7351	199979	72027
7352	200006	72000
7353	200032	71972
7354	200057	71944
7355	200084	71917
7356	200109	71889
7357	200134	71861
7358	200160	71833
7359	200188	71806
7360	200215	71779
7361	200238	71750
7362	200266	71724
7363	200295	71697
7364	200321	71669
7365	200350	71643
7366	200375	71614
7367	200403	71588
7368	200428	71560
7369	200450	71531
7370	200476	71503
7371	200506	71477
7372	200532	71449
7373	200561	71423
7374	200590	71396
7375	200618	71369
7376	200647	71343
7377	200673	71315
7378	200702	71288
7379	200729	71261
7380	200756	71234
7381	200784	71207
7382	200810	71179
7383	200840	71153
7384	200870	71127
7385	200897	71100
7386	200925	71073
7387	200955	71047
7388	200983	71020
7389	201012	70993
7390	201040	70966
7391	201065	70938
7392	201094	70912
7393	201119	70884
7394	201147	70857
7395	201173	70829
7396	201202	70802
7397	201230	70776
7398	201259	70749
7399	201290	70723
7400	201316	70695
7401	201342	70668
7402	201370	70641
7403	201397	70614
7404	201423	70586
7405	201451	70559
7406	201482	70533
7407	201511	70507
7408	201539	70480
7409	201565	70452
7410	201592	70425
7411	201613	70396
7412	201637	70367
7413	201662	70339
7414	201687	70311
7415	201708	70282
7416	201732	70254
7417	201756	70225
7418	201783	70198
7419	201810	70171
7420	201840	70144
7421	201864	70116
7422	201891	70089
7423	201916	70061
7424	201942	70033
7425	201966	70005
7426	201990	69977
7427	202017	69950
7428	202046	69923
7429	202076	69897
7430	202103	69870
7431	202130	69842
7432	202158	69815
7433	202184	69788
7434	202206	69759
7435	202233	69731
7436	202258	69704
7437	202281	69675
7438	202309	69648
7439	202341	69622
7440	202366	69594
7441	202391	69567
7442	202417	69539
7443	202444	69512
7444	202472	69485
7445	202502	69459
7446	202532	69432
7447	202563	69406
7448	202589	69379
7449	202619	69352
7450	202646	69325
7451	202671	69297
7452	202699	69270
7453	202727	69243
7454	202756	69217
7455	202788	69191
7456	202813	69163
7457	202842	69137
7458	202869	69109
7459	202901	69084
7460	202926	69056
7461	202954	69029
7462	202980	69002
7463	203012	68976
7464	203043	68950
7465	203073	68924
7466	203103	68897
